PF04867	IPR006951
PF04868	IPR006952
PF04869	IPR006953
PF04870	IPR006954
PF04871	IPR006955
PF04872	IPR006956
PF04874	IPR006958
PF04875	IPR006959
PF04876	IPR006960
PF04877	IPR006961
PF04878	IPR006962
PF04879	IPR006963
PF04880	IPR006964
PF04881	IPR006965
PF04882	IPR006966
PF04884	IPR006968
PF04885	IPR006969
PF04886	IPR006970
PF04887	IPR006971
PF04888	IPR006972
PF04889	IPR006973
PF04890	IPR006974
PF04891	IPR006975
PF04892	IPR006976
PF04893	IPR006977
PF04894	IPR006978
PF04895	IPR006979
PF04896	IPR006980
PF04898	IPR006982
PF04899	IPR006983
PF04900	IPR006984
PF04901	IPR006985
PF04902	IPR006986
PF04904	IPR006988
PF04905	IPR006989
PF04906	IPR006990
PF04908	IPR006993
PF04910	IPR006994
PF04911	IPR006995
PF04913	IPR006997
PF04914	IPR006998
PF04916	IPR007000
PF04917	IPR007001
PF04919	IPR007003
PF04920	IPR007004
PF04921	IPR007005
PF04923	IPR007007
PF04924	IPR007008
PF04925	IPR007009
PF04926	IPR007010
PF04927	IPR007011
PF04928	IPR007012
PF04929	IPR007013
PF04930	IPR007014
PF04931	IPR007015
PF04932	IPR007016
PF04934	IPR007018
PF04936	IPR007020
PF04937	IPR007021
PF04939	IPR007023
PF04940	IPR007024
PF04941	IPR007025
PF04942	IPR007026
PF04943	IPR007027
PF04945	IPR007029
PF04947	IPR007031
PF04948	IPR007032
PF04949	IPR007033
PF04950	IPR007034
PF04951	IPR007035
PF04952	IPR007036
PF04954	IPR007037
PF04955	IPR007038
PF04956	IPR007039
PF04957	IPR007040
PF04958	IPR007041
PF04959	IPR007042
PF04961	IPR007044
PF04963	IPR007046
PF04964	IPR007047
PF04965	IPR007048
PF04966	IPR007049
PF04967	IPR007050
PF04968	IPR007051
PF04969	IPR007052
PF04970	IPR007053
PF04971	IPR007054
PF04972	IPR007055
PF04976	IPR007059
PF04977	IPR007060
PF04978	IPR007061
PF04979	IPR007062
PF04981	IPR007064
PF04982	IPR007065
PF04983	IPR007066
PF04984	IPR007067
PF04986	IPR007069
PF04988	IPR007071
PF04989	IPR007072
PF04990	IPR007073
PF04991	IPR007074
PF04992	IPR007075
PF04993	IPR007076
PF04994	IPR007077
PF04995	IPR007078
PF04996	IPR007079
PF04997	IPR007080
PF04998	IPR007081
PF05000	IPR007083
PF04089	IPR007084
PF04127	IPR007085
PF00096	IPR007087
PF13465	IPR007087
PF13912	IPR007087
PF16622	IPR007087
PF04197	IPR007100
PF04427	IPR007109
PF13895	IPR007110
PF01242	IPR007115
PF01357	IPR007117
PF00562	IPR007120
PF00626	IPR007123
PF00125	IPR007125
PF03978	IPR007126
PF03979	IPR007127
PF03980	IPR007128
PF03982	IPR007130
PF03983	IPR007131
PF03984	IPR007132
PF03985	IPR007133
PF03986	IPR007134
PF03987	IPR007135
PF03988	IPR007136
PF03990	IPR007137
PF03992	IPR007138
PF03993	IPR007139
PF03994	IPR007140
PF03996	IPR007142
PF03997	IPR007143
PF03998	IPR007144
PF04000	IPR007146
PF04001	IPR007147
PF04003	IPR007148
PF04004	IPR007149
PF04005	IPR007150
PF04007	IPR007152
PF04008	IPR007153
PF04009	IPR007154
PF04011	IPR007156
PF04012	IPR007157
PF04013	IPR007158
PF04014	IPR007159
PF04015	IPR007160
PF04016	IPR007161
PF04017	IPR007162
PF04018	IPR007163
PF04019	IPR007164
PF04020	IPR007165
PF04021	IPR007166
PF04023	IPR007167
PF04024	IPR007168
PF04025	IPR007169
PF04026	IPR007170
PF04027	IPR007171
PF04028	IPR007172
PF04030	IPR007173
PF04031	IPR007174
PF04032	IPR007175
PF04033	IPR007176
PF04034	IPR007177
PF04037	IPR007180
PF04038	IPR007181
PF04039	IPR007182
PF04041	IPR007184
PF04042	IPR007185
PF03177	IPR007187
PF04045	IPR007188
PF04048	IPR007191
PF04049	IPR007192
PF04050	IPR007193
PF04051	IPR007194
PF04052	IPR007195
PF04054	IPR007196
PF04055	IPR007197
PF04056	IPR007198
PF04057	IPR007199
PF04059	IPR007201
PF04060	IPR007202
PF04061	IPR007203
PF04062	IPR007204
PF04063	IPR007205
PF04064	IPR007206
PF04065	IPR007207
PF04066	IPR007208
PF04068	IPR007209
PF04069	IPR007210
PF04070	IPR007211
PF04071	IPR007212
PF04072	IPR007213
PF04073	IPR007214
PF04077	IPR007215
PF04080	IPR007217
PF04081	IPR007218
PF04082	IPR007219
PF04084	IPR007220
PF04085	IPR007221
PF04086	IPR007222
PF04088	IPR007223
PF04090	IPR007224
PF04091	IPR007225
PF04092	IPR007226
PF04093	IPR007227
PF04094	IPR007228
PF04095	IPR007229
PF04096	IPR007230
PF04097	IPR007231
PF04098	IPR007232
PF04099	IPR007233
PF04100	IPR007234
PF04101	IPR007235
PF04102	IPR007236
PF04103	IPR007237
PF04104	IPR007238
PF04106	IPR007239
PF04108	IPR007240
PF04109	IPR007241
PF04110	IPR007242
PF04111	IPR007243
PF04112	IPR007244
PF04113	IPR007245
PF04114	IPR007246
PF04115	IPR007247
PF04117	IPR007248
PF04118	IPR007249
PF04119	IPR007250
PF04120	IPR007251
PF04121	IPR007252
PF04122	IPR007253
PF04123	IPR007254
PF04124	IPR007255
PF04129	IPR007258
PF04130	IPR007259
PF04131	IPR007260
PF04133	IPR007262
PF04134	IPR007263
PF04135	IPR007264
PF04136	IPR007265
PF04137	IPR007266
PF04138	IPR007267
PF04139	IPR007268
PF04140	IPR007269
PF04142	IPR007271
PF04143	IPR007272
PF04144	IPR007273
PF04145	IPR007274
PF04146	IPR007275
PF04147	IPR007276
PF04148	IPR007277
PF04149	IPR007278
PF04151	IPR007280
PF04152	IPR007281
PF04153	IPR007282
PF04155	IPR007284
PF04156	IPR007285
PF04157	IPR007286
PF04158	IPR007287
PF04159	IPR007288
PF04160	IPR007289
PF04161	IPR007290
PF04162	IPR007291
PF04163	IPR007292
PF04165	IPR007294
PF04167	IPR007295
PF04168	IPR007296
PF04170	IPR007298
PF04172	IPR007300
PF04173	IPR007301
PF04174	IPR007302
PF04176	IPR007303
PF04177	IPR007304
PF04178	IPR007305
PF04180	IPR007307
PF04181	IPR007308
PF04182	IPR007309
PF04183	IPR007310
PF04184	IPR007311
PF04185	IPR007312
PF04186	IPR007313
PF04187	IPR007314
PF04188	IPR007315
PF04190	IPR007317
PF04191	IPR007318
PF04192	IPR007319
PF04194	IPR007320
PF04195	IPR007321
PF04196	IPR007322
PF04198	IPR007324
PF04199	IPR007325
PF04200	IPR007326
PF04201	IPR007327
PF04202	IPR007328
PF04205	IPR007329
PF04212	IPR007330
PF04213	IPR007331
PF04214	IPR007332
PF04217	IPR007334
PF04219	IPR007335
PF04220	IPR007336
PF04221	IPR007337
PF04222	IPR007338
PF04224	IPR007339
PF04225	IPR007340
PF04226	IPR007341
PF04227	IPR007342
PF04228	IPR007343
PF04229	IPR007344
PF04230	IPR007345
PF04231	IPR007346
PF04232	IPR007347
PF04234	IPR007348
PF04235	IPR007349
PF04236	IPR007350
PF04237	IPR007351
PF04238	IPR007352
PF04239	IPR007353
PF04240	IPR007354
PF04242	IPR007355
PF04244	IPR007357
PF04245	IPR007358
PF04246	IPR007359
PF04247	IPR007360
PF04248	IPR007361
PF04250	IPR007362
PF04252	IPR007364
PF04253	IPR007365
PF04254	IPR007366
PF04255	IPR007367
PF04256	IPR007368
PF04258	IPR007369
PF04262	IPR007370
PF04263	IPR007371
PF04264	IPR007372
PF04265	IPR007373
PF04266	IPR007374
PF04268	IPR007375
PF04269	IPR007376
PF04278	IPR007378
PF04280	IPR007379
PF04282	IPR007380
PF04283	IPR007381
PF04284	IPR007382
PF04286	IPR007383
PF04288	IPR007385
PF04289	IPR007386
PF04290	IPR007387
PF04293	IPR007390
PF04294	IPR007391
PF04295	IPR007392
PF04296	IPR007393
PF04297	IPR007394
PF04298	IPR007395
PF04299	IPR007396
PF04300	IPR007397
PF04301	IPR007398
PF04303	IPR007400
PF04304	IPR007401
PF04305	IPR007402
PF04306	IPR007403
PF04307	IPR007404
PF04308	IPR007405
PF04310	IPR007406
PF04311	IPR007407
PF04312	IPR007408
PF04313	IPR007409
PF04314	IPR007410
PF04315	IPR007411
PF04317	IPR007413
PF04318	IPR007414
PF04319	IPR007415
PF04320	IPR007416
PF04322	IPR007417
PF04324	IPR007419
PF04325	IPR007420
PF04326	IPR007421
PF04327	IPR007422
PF04328	IPR007423
PF04332	IPR007427
PF04333	IPR007428
PF04334	IPR007429
PF04335	IPR007430
PF04336	IPR007431
PF04337	IPR007432
PF04338	IPR007433
PF04339	IPR007434
PF04340	IPR007435
PF04341	IPR007436
PF04342	IPR007437
PF04343	IPR007438
PF04344	IPR007439
PF04345	IPR007440
PF04346	IPR007441
PF04348	IPR007443
PF04349	IPR007444
PF04350	IPR007445
PF04351	IPR007446
PF04353	IPR007448
PF04354	IPR007449
PF04355	IPR007450
PF04356	IPR007451
PF04357	IPR007452
PF04358	IPR007453
PF04359	IPR007454
PF04360	IPR007455
PF04361	IPR007456
PF04362	IPR007457
PF04363	IPR007458
PF04364	IPR007459
PF04365	IPR007460
PF04366	IPR007461
PF04367	IPR007462
PF04368	IPR007463
PF04369	IPR007464
PF04370	IPR007465
PF04371	IPR007466
PF04375	IPR007470
PF04376	IPR007471
PF04377	IPR007472
PF04378	IPR007473
PF04379	IPR007474
PF04380	IPR007475
PF04381	IPR007476
PF04382	IPR007477
PF04384	IPR007479
PF04385	IPR007480
PF04386	IPR007481
PF04387	IPR007482
PF04388	IPR007483
PF04389	IPR007484
PF04390	IPR007485
PF04391	IPR007486
PF04392	IPR007487
PF04393	IPR007488
PF04394	IPR007489
PF04395	IPR007490
PF04397	IPR007492
PF04398	IPR007493
PF04399	IPR007494
PF04400	IPR007495
PF04402	IPR007497
PF04403	IPR007498
PF04404	IPR007499
PF04407	IPR007501
PF04408	IPR007502
PF04409	IPR007503
PF04410	IPR007504
PF04411	IPR007505
PF04412	IPR007506
PF04413	IPR007507
PF04414	IPR007508
PF04415	IPR007509
PF04417	IPR007511
PF04418	IPR007512
PF04419	IPR007513
PF04421	IPR007515
PF04422	IPR007516
PF04425	IPR007519
PF04428	IPR007521
PF04430	IPR007523
PF04431	IPR007524
PF04432	IPR007525
PF04433	IPR007526
PF04434	IPR007527
PF04437	IPR007528
PF04438	IPR007529
PF04439	IPR007530
PF04440	IPR007531
PF04441	IPR007532
PF04442	IPR007533
PF04443	IPR007534
PF04444	IPR007535
PF04445	IPR007536
PF04447	IPR007538
PF04448	IPR007539
PF04449	IPR007540
PF04450	IPR007541
PF04451	IPR007542
PF04453	IPR007543
PF04454	IPR007544
PF04455	IPR007545
PF04456	IPR007546
PF04457	IPR007547
PF04458	IPR007548
PF04459	IPR007549
PF04461	IPR007551
PF04463	IPR007553
PF04464	IPR007554
PF04465	IPR007555
PF04467	IPR007556
PF04468	IPR007557
PF04471	IPR007560
PF04472	IPR007561
PF04473	IPR007562
PF04474	IPR007563
PF04475	IPR007564
PF04476	IPR007565
PF14010	IPR007566
PF04478	IPR007567
PF04479	IPR007568
PF04480	IPR007569
PF04481	IPR007570
PF04483	IPR007572
PF04484	IPR007573
PF04485	IPR007574
PF04486	IPR007575
PF04487	IPR007576
PF04488	IPR007577
PF04489	IPR007578
PF04490	IPR007579
PF04491	IPR007580
PF04493	IPR007581
PF04494	IPR007582
PF04496	IPR007584
PF04498	IPR007586
PF04499	IPR007587
PF04500	IPR007588
PF04501	IPR007589
PF04502	IPR007590
PF04504	IPR007592
PF04505	IPR007593
PF04506	IPR007594
PF04507	IPR007595
PF04508	IPR007596
PF04509	IPR007597
PF04510	IPR007598
PF04512	IPR007600
PF04513	IPR007601
PF04514	IPR007602
PF04515	IPR007603
PF04516	IPR007604
PF04517	IPR007605
PF04518	IPR007606
PF04519	IPR007607
PF04520	IPR007608
PF04521	IPR007609
PF04522	IPR007610
PF04523	IPR007611
PF04525	IPR007612
PF04527	IPR007614
PF04528	IPR007615
PF04529	IPR007616
PF04530	IPR007617
PF04532	IPR007618
PF04533	IPR007619
PF04534	IPR007620
PF04536	IPR007621
PF04537	IPR007622
PF04539	IPR007624
PF04540	IPR007625
PF04541	IPR007626
PF04542	IPR007627
PF04544	IPR007629
PF04545	IPR007630
PF04546	IPR007631
PF04547	IPR007632
PF04550	IPR007633
PF04552	IPR007634
PF04553	IPR007635
PF04555	IPR007636
PF04556	IPR007637
PF04557	IPR007638
PF04558	IPR007639
PF04559	IPR007640
PF04560	IPR007641
PF04561	IPR007642
PF04562	IPR007643
PF04563	IPR007644
PF04565	IPR007645
PF04566	IPR007646
PF04567	IPR007647
PF04568	IPR007648
PF04569	IPR007649
PF04570	IPR007650
PF04571	IPR007651
PF04572	IPR007652
PF04573	IPR007653
PF04574	IPR007654
PF04575	IPR007655
PF04576	IPR007656
PF04577	IPR007657
PF04578	IPR007658
PF04579	IPR007659
PF04580	IPR007660
PF04582	IPR007662
PF04583	IPR007663
PF04584	IPR007664
PF04587	IPR007666
PF04588	IPR007667
PF04589	IPR007668
PF04591	IPR007670
PF04592	IPR007671
PF04593	IPR007672
PF04595	IPR007674
PF04596	IPR007675
PF04597	IPR007676
PF04598	IPR007677
PF04599	IPR007678
PF04601	IPR007679
PF04602	IPR007680
PF04603	IPR007681
PF04604	IPR007682
PF04606	IPR007684
PF04607	IPR007685
PF04608	IPR007686
PF04610	IPR007688
PF04611	IPR007689
PF04612	IPR007690
PF10741	IPR007690
PF00772	IPR007693
PF03796	IPR007694
PF01624	IPR007695
PF05192	IPR007696
PF01262	IPR007698
PF05002	IPR007699
PF05003	IPR007700
PF05004	IPR007701
PF05005	IPR007702
PF05006	IPR007703
PF05007	IPR007704
PF05008	IPR007705
PF05009	IPR007706
PF05010	IPR007707
PF05011	IPR007708
PF05013	IPR007709
PF05014	IPR007710
PF05015	IPR007711
PF05016	IPR007712
PF05017	IPR007713
PF05018	IPR007714
PF05019	IPR007715
PF05020	IPR007716
PF05021	IPR007717
PF05022	IPR007718
PF05023	IPR007719
PF05024	IPR007720
PF05025	IPR007721
PF05026	IPR007722
PF05028	IPR007724
PF05029	IPR007725
PF05030	IPR007726
PF05032	IPR007727
PF05033	IPR007728
PF05035	IPR007729
PF05036	IPR007730
PF05037	IPR007731
PF05038	IPR007732
PF05039	IPR007733
PF05041	IPR007735
PF05042	IPR007736
PF05043	IPR007737
PF05045	IPR007739
PF05046	IPR007740
PF05047	IPR007741
PF05048	IPR007742
PF05049	IPR007743
PF05051	IPR007745
PF05052	IPR007746
PF05053	IPR007747
PF05054	IPR007748
PF05055	IPR007749
PF05056	IPR007750
PF05057	IPR007751
PF05058	IPR007752
PF05059	IPR007753
PF05060	IPR007754
PF05061	IPR007755
PF05062	IPR007756
PF05063	IPR007757
PF05064	IPR007758
PF05066	IPR007759
PF05067	IPR007760
PF05068	IPR007761
PF05071	IPR007763
PF05072	IPR007764
PF05073	IPR007765
PF05075	IPR007767
PF05077	IPR007769
PF05078	IPR007770
PF05079	IPR007771
PF05080	IPR007772
PF05081	IPR007773
PF05082	IPR007774
PF05083	IPR007775
PF05085	IPR007777
PF05086	IPR007778
PF05087	IPR007779
PF05090	IPR007782
PF05091	IPR007783
PF05092	IPR007784
PF05093	IPR007785
PF05094	IPR007786
PF05095	IPR007787
PF05096	IPR007788
PF05097	IPR007789
PF05098	IPR007790
PF05099	IPR007791
PF05101	IPR007792
PF05103	IPR007793
PF05104	IPR007794
PF05108	IPR007795
PF05109	IPR007796
PF05110	IPR007797
PF05111	IPR007798
PF05112	IPR007799
PF05113	IPR007800
PF05114	IPR007801
PF05115	IPR007802
PF05118	IPR007803
PF05120	IPR007804
PF05121	IPR007805
PF05122	IPR007806
PF05127	IPR007807
PF05129	IPR007808
PF05130	IPR007809
PF05131	IPR007810
PF05132	IPR007811
PF05137	IPR007813
PF05138	IPR007814
PF05139	IPR007815
PF05140	IPR007816
PF05141	IPR007817
PF05142	IPR007818
PF05145	IPR007820
PF05147	IPR007822
PF05148	IPR007823
PF05149	IPR007824
PF05150	IPR007825
PF05151	IPR007826
PF05152	IPR007827
PF05153	IPR007828
PF05154	IPR007829
PF05157	IPR007831
PF05158	IPR007832
PF05159	IPR007833
PF05160	IPR007834
PF05161	IPR007835
PF05162	IPR007836
PF05163	IPR007837
PF05164	IPR007838
PF05165	IPR007839
PF05167	IPR007841
PF05168	IPR007842
PF05170	IPR007844
PF05171	IPR007845
PF05172	IPR007846
PF05174	IPR007847
PF05175	IPR007848
PF05176	IPR007849
PF05177	IPR007850
PF05180	IPR007853
PF05182	IPR007854
PF05183	IPR007855
PF05184	IPR007856
PF05186	IPR007858
PF05187	IPR007859
PF05188	IPR007860
PF05190	IPR007861
PF05191	IPR007862
PF05193	IPR007863
PF05194	IPR007864
PF05195	IPR007865
PF05197	IPR007866
PF05199	IPR007867
PF05203	IPR007868
PF05204	IPR007869
PF05206	IPR007871
PF05207	IPR007872
PF05208	IPR007873
PF05209	IPR007874
PF05210	IPR007875
PF05211	IPR007876
PF05212	IPR007877
PF05214	IPR007879
PF05215	IPR007880
PF05216	IPR007881
PF05218	IPR007883
PF05219	IPR007884
PF05220	IPR007885
PF05222	IPR007886
PF05223	IPR007887
PF04218	IPR007889
PF05225	IPR007889
PF05226	IPR007890
PF05227	IPR007891
PF05228	IPR007892
PF05229	IPR007893
PF05230	IPR007894
PF05231	IPR007895
PF05232	IPR007896
PF05233	IPR007897
PF05235	IPR007899
PF05236	IPR007900
PF05238	IPR007902
PF05241	IPR007905
PF05242	IPR007906
PF05244	IPR007908
PF05246	IPR007910
PF05248	IPR007912
PF05250	IPR007914
PF05251	IPR007915
PF05254	IPR007918
PF05255	IPR007919
PF05256	IPR007920
PF05257	IPR007921
PF05258	IPR007922
PF05259	IPR007923
PF05261	IPR007925
PF05262	IPR007926
PF05263	IPR007927
PF05264	IPR007928
PF05265	IPR007929
PF05266	IPR007930
PF05267	IPR007931
PF05268	IPR007932
PF05269	IPR007933
PF05270	IPR007934
PF05271	IPR007935
PF05272	IPR007936
PF05273	IPR007937
PF05274	IPR007938
PF05275	IPR007939
PF05276	IPR007940
PF05277	IPR007941
PF05278	IPR007942
PF05279	IPR007943
PF05280	IPR007944
PF05281	IPR007945
PF05282	IPR007946
PF05283	IPR007947
PF05284	IPR007948
PF05285	IPR007949
PF05287	IPR007951
PF05288	IPR007952
PF05289	IPR007953
PF05290	IPR007954
PF05291	IPR007955
PF05292	IPR007956
PF05293	IPR007957
PF05294	IPR007958
PF05295	IPR007959
PF05296	IPR007960
PF05297	IPR007961
PF05298	IPR007962
PF05299	IPR007963
PF05300	IPR007964
PF05301	IPR007965
PF05302	IPR007966
PF05303	IPR007967
PF05304	IPR007968
PF05305	IPR007969
PF05306	IPR007970
PF05307	IPR007971
PF05308	IPR007972
PF05309	IPR007973
PF05310	IPR007974
PF05311	IPR007975
PF05313	IPR007977
PF05314	IPR007978
PF05315	IPR007979
PF05316	IPR007980
PF05317	IPR007981
PF05318	IPR007982
PF05320	IPR007984
PF05321	IPR007985
PF05322	IPR007986
PF05323	IPR007987
PF05324	IPR007988
PF05325	IPR007989
PF05326	IPR007990
PF05327	IPR007991
PF05331	IPR007995
PF05332	IPR007996
PF05334	IPR007998
PF05335	IPR007999
PF05336	IPR008000
PF05337	IPR008001
PF05338	IPR008002
PF05339	IPR008003
PF05340	IPR008004
PF05341	IPR008005
PF05342	IPR008006
PF05343	IPR008007
PF05344	IPR008008
PF05345	IPR008009
PF05346	IPR008010
PF05347	IPR008011
PF13232	IPR008011
PF05349	IPR008013
PF05350	IPR008014
PF05351	IPR008015
PF05352	IPR008016
PF05353	IPR008017
PF05354	IPR008018
PF05355	IPR008019
PF05356	IPR008020
PF05371	IPR008020
PF10389	IPR008020
PF05357	IPR008021
PF05358	IPR008022
PF05359	IPR008023
PF05360	IPR008024
PF05361	IPR008025
PF05363	IPR008026
PF05365	IPR008027
PF05366	IPR008028
PF05367	IPR008029
PF05368	IPR008030
PF05369	IPR008031
PF05370	IPR008032
PF05372	IPR008034
PF05373	IPR008035
PF05374	IPR008036
PF05375	IPR008037
PF05378	IPR008040
PF05379	IPR008041
PF05380	IPR008042
PF05381	IPR008043
PF05382	IPR008044
PF12619	IPR008045
PF07421	IPR008055
PF15085	IPR008065
PF05994	IPR008081
PF06255	IPR008106
PF05925	IPR008108
PF05084	IPR008119
PF04834	IPR008131
PF02464	IPR008136
PF03489	IPR008138
PF00625	IPR008145
PF00120	IPR008146
PF03951	IPR008147
PF16952	IPR008147
PF02883	IPR008152
PF01391	IPR008160
PF00719	IPR008162
PF01744	IPR008164
PF01697	IPR008166
PF01296	IPR008174
PF00692	IPR008180
PF01263	IPR008183
PF00558	IPR008187
PF01199	IPR008195
PF00095	IPR008197
PF02070	IPR008200
PF01934	IPR008201
PF01954	IPR008203
PF01884	IPR008205
PF01627	IPR008207
PF00821	IPR008209
PF00055	IPR008211
PF01383	IPR008213
PF02202	IPR008215
PF01988	IPR008217
PF01990	IPR008218
PF07736	IPR008243
PF06062	IPR008249
PF00122	IPR008250
PF01393	IPR008251
PF01284	IPR008253
PF00258	IPR008254
PF12641	IPR008254
PF12682	IPR008254
PF01244	IPR008257
PF01464	IPR008258
PF05362	IPR008269
PF02738	IPR008274
PF01648	IPR008278
PF00391	IPR008279
PF02789	IPR008283
PF03711	IPR008286
PF06130	IPR008300
PF07075	IPR008302
PF09887	IPR008303
PF06557	IPR008304
PF07027	IPR008309
PF07433	IPR008311
PF05591	IPR008312
PF06824	IPR008313
PF06304	IPR008316
PF06073	IPR008318
PF07370	IPR008320
PF06793	IPR008321
PF06792	IPR008322
PF06245	IPR008323
PF06577	IPR008325
PF12404	IPR008330
PF00210	IPR008331
PF02870	IPR008332
PF00970	IPR008333
PF02872	IPR008334
PF02919	IPR008336
PF14102	IPR008338
PF15234	IPR008359
PF05902	IPR008379
PF05761	IPR008380
PF05918	IPR008383
PF05856	IPR008384
PF05568	IPR008385
PF05680	IPR008386
PF05511	IPR008387
PF05493	IPR008389
PF05512	IPR008390
PF05448	IPR008391
PF05777	IPR008392
PF05829	IPR008393
PF05775	IPR008394
PF05641	IPR008395
PF05426	IPR008397
PF05549	IPR008398
PF05586	IPR008399
PF05587	IPR008400
PF05839	IPR008401
PF05841	IPR008402
PF05778	IPR008403
PF05418	IPR008404
PF05461	IPR008405
PF05564	IPR008406
PF05437	IPR008407
PF05466	IPR008408
PF05700	IPR008409
PF05420	IPR008410
PF05858	IPR008411
PF05432	IPR008412
PF05791	IPR008414
PF05847	IPR008415
PF05789	IPR008416
PF05529	IPR008417
PF05744	IPR008419
PF05628	IPR008420
PF05714	IPR008421
PF05920	IPR008422
PF05560	IPR008423
PF05790	IPR008424
PF05837	IPR008426
PF05730	IPR008427
PF05679	IPR008428
PF05602	IPR008429
PF05785	IPR008430
PF05881	IPR008431
PF05392	IPR008433
PF05428	IPR008435
PF05745	IPR008436
PF05752	IPR008437
PF05556	IPR008438
PF05538	IPR008439
PF05792	IPR008440
PF05704	IPR008441
PF05388	IPR008442
PF05846	IPR008445
PF05796	IPR008446
PF05803	IPR008447
PF05864	IPR008448
PF05387	IPR008449
PF05836	IPR008450
PF05535	IPR008451
PF05520	IPR008452
PF05452	IPR008453
PF05738	IPR008454
PF05710	IPR008455
PF05737	IPR008456
PF05425	IPR008457
PF05528	IPR008458
PF05532	IPR008462
PF05848	IPR008463
PF05865	IPR008464
PF05454	IPR008465
PF05395	IPR008466
PF05499	IPR008468
PF05558	IPR008469
PF05421	IPR008470
PF05430	IPR008471
PF05444	IPR008472
PF05449	IPR008473
PF05501	IPR008474
PF05506	IPR008475
PF05527	IPR008477
PF05537	IPR008478
PF05542	IPR008479
PF05553	IPR008480
PF05555	IPR008481
PF05559	IPR008482
PF05561	IPR008483
PF05570	IPR008484
PF05571	IPR008485
PF05589	IPR008486
PF05590	IPR008487
PF05595	IPR008489
PF05598	IPR008490
PF05600	IPR008491
PF05603	IPR008493
PF05604	IPR008494
PF05606	IPR008495
PF05608	IPR008496
PF05610	IPR008497
PF05611	IPR008498
PF05612	IPR008499
PF05614	IPR008500
PF05615	IPR008501
PF05617	IPR008502
PF05619	IPR008505
PF05620	IPR008506
PF05623	IPR008507
PF05626	IPR008508
PF05631	IPR008509
PF05632	IPR008510
PF05633	IPR008511
PF05636	IPR008513
PF05638	IPR008514
PF05639	IPR008515
PF05640	IPR008516
PF05643	IPR008517
PF05644	IPR008518
PF05647	IPR008519
PF05650	IPR008520
PF05653	IPR008521
PF05656	IPR008523
PF05657	IPR008524
PF05660	IPR008525
PF05661	IPR008526
PF05663	IPR008527
PF05664	IPR008528
PF05670	IPR008532
PF05673	IPR008533
PF05674	IPR008534
PF05675	IPR008535
PF05677	IPR008536
PF05684	IPR008537
PF05685	IPR008538
PF05687	IPR008540
PF05689	IPR008541
PF05688	IPR008542
PF05695	IPR008543
PF05696	IPR008544
PF05701	IPR008545
PF05703	IPR008546
PF05705	IPR008547
PF05734	IPR008550
PF05742	IPR008551
PF05754	IPR008552
PF05763	IPR008553
PF05768	IPR008554
PF05769	IPR008555
PF05787	IPR008557
PF05801	IPR008558
PF05811	IPR008560
PF05814	IPR008561
PF05815	IPR008562
PF05820	IPR008563
PF05832	IPR008564
PF05838	IPR008565
PF05852	IPR008566
PF05853	IPR008567
PF05867	IPR008569
PF05871	IPR008570
PF05883	IPR008573
PF05884	IPR008574
PF05891	IPR008576
PF05895	IPR008577
PF05899	IPR008579
PF05903	IPR008580
PF05904	IPR008581
PF05907	IPR008584
PF05908	IPR008585
PF05910	IPR008586
PF05911	IPR008587
PF05912	IPR008588
PF05913	IPR008589
PF05915	IPR008590
PF05917	IPR008592
PF05869	IPR008593
PF05652	IPR008594
PF05384	IPR008595
PF05599	IPR008596
PF05497	IPR008597
PF05605	IPR008598
PF05651	IPR008599
PF05720	IPR008601
PF05424	IPR008602
PF05502	IPR008603
PF05672	IPR008604
PF05782	IPR008605
PF05456	IPR008606
PF05399	IPR008608
PF05505	IPR008609
PF05890	IPR008610
PF05802	IPR008611
PF05842	IPR008612
PF05901	IPR008613
PF05427	IPR008614
PF05725	IPR008615
PF05666	IPR008617
PF05880	IPR008618
PF05594	IPR008619
PF05751	IPR008620
PF05545	IPR008621
PF05400	IPR008622
PF05397	IPR008626
PF05671	IPR008627
PF05719	IPR008628
PF05419	IPR008629
PF05637	IPR008630
PF05693	IPR008631
PF05823	IPR008632
PF05455	IPR008633
PF05800	IPR008634
PF05662	IPR008635
PF05622	IPR008636
PF05514	IPR008637
PF05860	IPR008638
PF05465	IPR008639
PF05658	IPR008640
PF05812	IPR008642
PF05613	IPR008644
PF05467	IPR008645
PF05473	IPR008646
PF05702	IPR008647
PF05459	IPR008648
PF05784	IPR008649
PF05774	IPR008650
PF05534	IPR008651
PF05393	IPR008652
PF05760	IPR008653
PF05862	IPR008655
PF05770	IPR008656
PF05439	IPR008657
PF05390	IPR008659
PF05849	IPR008660
PF05805	IPR008661
PF05609	IPR008662
PF05624	IPR008664
PF05484	IPR008665
PF05851	IPR008668
PF05391	IPR008669
PF05893	IPR008670
PF05557	IPR008672
PF05507	IPR008673
PF05854	IPR008674
PF05436	IPR008675
PF05781	IPR008677
PF05385	IPR008680
PF05389	IPR008681
PF05859	IPR008685
PF05919	IPR008686
PF05713	IPR008687
PF05405	IPR008688
PF05440	IPR008690
PF05481	IPR008691
PF05692	IPR008692
PF05423	IPR008693
PF05676	IPR008698
PF05821	IPR008699
PF05627	IPR008700
PF05630	IPR008701
PF05531	IPR008702
PF05896	IPR008703
PF05551	IPR008704
PF05629	IPR008706
PF05567	IPR008707
PF05616	IPR008708
PF05536	IPR008709
PF05450	IPR008710
PF05772	IPR008711
PF05810	IPR008712
